"MATNR","TO_CHAR(ERDAT,'YYYYMMDD')","KWMENG","SEND_LOCID","ABC_HITS_NETWORK","ABC_COST","ABC_DEMAND","P4","END_DATE","HOSTPLANNERCODEID"
"0AM300066C 009","20180408","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171129","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180327","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170607","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170602","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180508","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170808","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180918","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180615","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171219","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170205","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180521","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171108","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170619","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160526","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160824","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160602","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170612","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180305","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180528","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180204","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181220","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171019","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180312","2","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161020","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171115","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170717","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170121","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170718","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180813","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170113","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171107","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161123","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180306","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180724","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171226","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170317","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180709","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180329","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161225","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190214","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170106","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180223","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180625","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20200819","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210402","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210401","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210303","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210303","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20210302","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160602","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160428","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190108","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181212","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180713","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20171120","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181017","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170816","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170607","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180606","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160505","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160802","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170210","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161104","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161122","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161212","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160928","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180902","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180821","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181113","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181111","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170731","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170503","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180130","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170515","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180911","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180313","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160926","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20161108","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20160726","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170814","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180725","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190312","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20181217","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180314","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180610","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20190416","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20180425","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20170110","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300066C 009","20200110","1","1000-1","F","A","SLOW","3","0816","048"
"0AM300058N 007","20170607","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161122","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171023","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170912","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180711","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180926","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181207","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170223","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170502","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160425","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180907","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160920","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181207","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180531","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180922","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180606","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180823","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171019","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170314","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170228","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180925","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181120","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171102","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180816","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160415","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181016","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180205","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20210402","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20210401","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170828","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180529","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161011","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170216","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160625","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170828","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190307","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20200110","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170816","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170920","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170309","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171225","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171013","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160727","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170804","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160815","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160808","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180906","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180222","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170913","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170508","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20191029","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190726","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160830","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180525","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180814","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170206","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190108","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170303","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170222","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161108","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181206","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20200317","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20211008","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20211011","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20200903","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20220117","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160918","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180709","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161130","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170822","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190115","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171203","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160905","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171225","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170331","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160531","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170717","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160929","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171101","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160413","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170205","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180420","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180112","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170803","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160508","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180119","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181128","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181008","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170502","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170405","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160408","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190310","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180126","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170627","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161205","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170310","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160721","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171020","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190111","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181106","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170821","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160914","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171011","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170621","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170117","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160908","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181025","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161113","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160513","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180529","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190104","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180408","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170609","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180315","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180608","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180402","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20210520","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20191210","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20191209","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190612","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190702","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20200413","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20191023","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20191023","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190129","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180508","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160811","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180208","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190830","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190903","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190902","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180228","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190116","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171218","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161104","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180828","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180425","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160729","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161009","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190109","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180117","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180814","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190306","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170620","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180124","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170728","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171027","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161219","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160715","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160719","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171214","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20190227","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180425","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170704","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170525","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20181214","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20160906","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20161102","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170619","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20170605","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20180419","1","1000-1","F","A","SLOW","3","0713","048"
"0AM300058N 007","20171220","1","1000-1","F","A","SLOW","3","0713","048"
